,County,Population,White Population,% White,Black Population,% Black,Asian Population,% Asian,Hispanic Population,% Hispanic
213,"Mono County, California",13195,9349,0.7085259568018188,74,0.005608184918529746,163,0.012353164077302008,3507,0.26578249336870025
214,"Monterey County, California",439035,158879,0.3618823100663956,9943,0.02264739713234708,26680,0.06076964251141709,265321,0.6043276731923423
215,"Napa County, California",138019,76158,0.5517935936356588,2443,0.017700461530658823,10753,0.07790956317608445,48829,0.35378462385613574
216,"Nevada County, California",102241,85604,0.8372766307058812,460,0.004499173521385746,1427,0.013957218728298823,10416,0.1018769378233781
217,"Orange County, California",3186989,1383257,0.43403256176911814,53842,0.016894316233912323,706813,0.2217808094097595,1086834,0.3410221999511137
218,"Placer County, California",404739,288586,0.7130175248740547,6890,0.017023316260602512,35500,0.0877108457549186,60628,0.14979530018110437
219,"Plumas County, California",19790,16608,0.8392117230924709,103,0.005204648812531582,152,0.007680646791308742,1897,0.09585649317837291
220,"Riverside County, California",2418185,995627,0.4117249093845177,156477,0.06470844869189082,171243,0.07081468125887805,1202295,0.4971890074580729
221,"Sacramento County, California",1585055,715722,0.45154395273350134,152795,0.09639728589859659,281733,0.17774335906325017,374434,0.23622776496714626
222,"San Benito County, California",64209,27230,0.4240838511735115,634,0.009874005201762993,2423,0.037736142908315035,39241,0.6111448550826208
223,"San Bernardino County, California",2181654,782691,0.35876037171797176,184558,0.08459544914088118,182287,0.08355449580914297,1170913,0.5367088456739703
224,"San Diego County, California",3298634,1633129,0.4950925140527867,155813,0.04723561328719707,410752,0.12452184752840115,1119629,0.33942201529481597
225,"San Francisco County, California",873965,361382,0.41349710800775774,46725,0.0534632393745745,296505,0.3392641581756706,136761,0.15648338320184446
226,"San Joaquin County, California",779233,267339,0.3430796693671854,60351,0.07744923533782579,139323,0.17879504589769685,325725,0.4180071942538368
227,"San Luis Obispo County, California",282424,198338,0.7022703452964337,4610,0.01632297538452823,10402,0.0368311474945472,67921,0.24049301759057304
228,"San Mateo County, California",764442,300188,0.3926890463893925,15707,0.02054701337707766,230242,0.30118962589705955,191386,0.25036039359428186
229,"Santa Barbara County, California",448229,224748,0.5014133400560874,7374,0.016451412113004736,26549,0.05923088421320352,210584,0.4698134212645768
230,"Santa Clara County, California",1936259,622617,0.321556671912177,44966,0.02322313285567685,759030,0.39200850712637103,487357,0.2517003148855603
231,"Santa Cruz County, California",270861,160565,0.5927948283436892,3150,0.011629581224318009,12553,0.046344804161544115,94299,0.34814535868951235
232,"Shasta County, California",182155,142899,0.7844912299964316,1912,0.010496555131618677,5978,0.03281820427657764,19730,0.10831434767093959
233,"Sierra County, California",3236,2703,0.8352904820766378,7,0.0021631644004944375,7,0.0021631644004944375,377,0.11650185414091471
234,"Siskiyou County, California",44076,33597,0.762251565477811,496,0.011253289772211635,888,0.020147018785733734,5527,0.12539704147381794
235,"Solano County, California",453491,175768,0.38758872833198454,62157,0.1370633595815573,72766,0.16045742914412855,128155,0.2825965675173267
236,"Sonoma County, California",488863,306684,0.6273414023969905,7615,0.015576961234538101,22845,0.04673088370361431,141438,0.2893203208260801
237,"Stanislaus County, California",552878,256602,0.46412047504151005,15913,0.02878211829734589,34778,0.06290357004619464,265978,0.48107900838883083
238,"Sutter County, California",99633,46810,0.4698242550159084,1982,0.01989300733692652,18234,0.18301165276564993,31568,0.3168428131241657
239,"Tehama County, California",65829,44926,0.6824651749229064,420,0.00638016679578909,1027,0.015601026903036656,17938,0.27249388567348737
240,"Trinity County, California",16112,11627,0.7216360476663356,71,0.004406653426017875,2222,0.13790963257199604,937,0.05815541211519364
241,"Tulare County, California",473117,186255,0.3936764056248243,6668,0.014093765389956395,17194,0.03634196192485157,309895,0.6550071124055995
242,"Tuolumne County, California",55620,44207,0.7948040273282991,1009,0.018140956490471052,816,0.014670981661272923,7124,0.1280834232290543
243,"Ventura County, California",843843,428677,0.5080056361195151,15330,0.01816688649428863,64923,0.07693729757786698,365285,0.43288265708194534
244,"Yolo County, California",216403,107304,0.4958526452960449,6164,0.02848389347652297,30392,0.14044167594719112,71700,0.33132627551374055
245,"Yuba County, California",81575,46590,0.5711308611707018,3052,0.0374134232301563,5774,0.07078148942690775,23520,0.2883236285626724
246,"Adams County, Colorado",519572,289718,0.5576089550630134,17463,0.033610356216270315,23268,0.044783013711285444,216649,0.4169758955447946
247,"Alamosa County, Colorado",16376,10069,0.6148632144601857,251,0.015327308255984367,180,0.010991695163654128,7701,0.47026135808500247
248,"Arapahoe County, Colorado",655070,396027,0.6045567649258858,70787,0.10806020730608942,42472,0.06483581907277085,135729,0.2071977040621613
249,"Archuleta County, Colorado",13359,10749,0.8046260947675724,41,0.003069091997904035,105,0.007859869750729845,2159,0.1616138932554832
250,"Baca County, Colorado",3506,3043,0.8679406731317741,26,0.007415858528237307,13,0.0037079292641186536,346,0.09868796349115802
251,"Bent County, Colorado",5650,3831,0.6780530973451327,256,0.04530973451327434,52,0.009203539823008849,1760,0.31150442477876106
252,"Boulder County, Colorado",330758,255983,0.7739283705911875,3393,0.010258255280295564,16450,0.04973424679070498,48168,0.14562913066350625
253,"Broomfield County, Colorado",74112,56334,0.7601198186528497,989,0.013344667530224525,5146,0.06943544905008636,9919,0.13383797495682212
254,"Chaffee County, Colorado",19476,16693,0.8571061819675498,296,0.015198192647360855,137,0.007034298623947423,1841,0.09452659683713288
255,"Cheyenne County, Colorado",1748,1534,0.8775743707093822,1,0.0005720823798627002,4,0.002288329519450801,206,0.11784897025171624
256,"Clear Creek County, Colorado",9397,8323,0.8857082047461956,52,0.005533680962009152,83,0.008832606150899223,648,0.0689581781419602
257,"Conejos County, Colorado",7461,5045,0.6761828173167136,27,0.0036188178528347406,21,0.0028146361077603537,3779,0.506500469106018
258,"Costilla County, Colorado",3499,1827,0.5221491854815662,40,0.011431837667905115,56,0.01600457273506716,1988,0.5681623320948842
259,"Crowley County, Colorado",5922,3747,0.632725430597771,517,0.0873015873015873,74,0.012495778453225262,1608,0.27152988855116517
260,"Custer County, Colorado",4704,4279,0.9096513605442177,11,0.00233843537414966,23,0.004889455782312925,178,0.03784013605442177
261,"Delta County, Colorado",31196,26117,0.837190665469932,145,0.004648031798948583,243,0.007789460187203488,4329,0.13876779074240286
262,"Denver County, Colorado",715522,433946,0.6064747135657604,64038,0.0894982963486797,27875,0.03895757223397743,199460,0.2787615195619422
263,"Dolores County, Colorado",2326,2021,0.8688736027515047,18,0.007738607050730868,6,0.0025795356835769563,176,0.07566638005159071
264,"Douglas County, Colorado",357978,289005,0.8073261485342674,5160,0.014414293615808793,20064,0.05604813703635419,34110,0.09528518512310813
265,"Eagle County, Colorado",55731,39594,0.7104484039403564,340,0.006100733882399382,727,0.01304480450736574,16858,0.30248874055732
266,"Elbert County, Colorado",26062,22817,0.875489218018571,123,0.004719515002685903,187,0.007175197605709462,2067,0.07931087406952651
267,"El Paso County, Colorado",730395,516911,0.707714318964396,43822,0.05999767249228157,22471,0.030765544671034168,129984,0.17796397839525188
268,"Fremont County, Colorado",48939,39965,0.8166288645047917,1848,0.037761294672960216,338,0.006906557142565235,6049,0.12360285253070148
269,"Garfield County, Colorado",61685,42038,0.6814946907676096,335,0.005430817864959066,411,0.006662884007457242,19564,0.31715976331360946
270,"Gilpin County, Colorado",5808,5077,0.8741391184573003,38,0.0065426997245179065,94,0.01618457300275482,380,0.06542699724517906
271,"Grand County, Colorado",15717,13772,0.8762486479608068,64,0.0040720239231405485,90,0.005726283641916396,1533,0.09753769803397595
272,"Gunnison County, Colorado",16918,14652,0.8660598179453837,88,0.005201560468140442,122,0.007211254285376522,1604,0.09481026126019625
273,"Hinsdale County, Colorado",788,706,0.8959390862944162,8,0.01015228426395939,3,0.0038071065989847717,30,0.03807106598984772
274,"Huerfano County, Colorado",6820,4997,0.7326979472140762,65,0.009530791788856305,31,0.004545454545454545,2130,0.312316715542522
275,"Jackson County, Colorado",1379,1199,0.8694706308919506,0,0.0,2,0.0014503263234227702,138,0.10007251631617115
276,"Jefferson County, Colorado",582910,460764,0.7904547871884168,7356,0.012619443824947247,18157,0.031148890909402822,91514,0.15699507642689267
277,"Kiowa County, Colorado",1446,1290,0.8921161825726142,4,0.0027662517289073307,9,0.006224066390041493,104,0.07192254495159059
278,"Kit Carson County, Colorado",7087,5649,0.7970932693664456,24,0.003386482291519684,31,0.004374206293212925,1409,0.1988147311979681
279,"Lake County, Colorado",7436,4996,0.671866594943518,38,0.005110274341043572,67,0.009010220548682087,2662,0.35798816568047337
280,"La Plata County, Colorado",55638,44366,0.7974046514971782,205,0.003684532154283044,397,0.007135411050001797,7008,0.12595707969373449
281,"Larimer County, Colorado",359066,295995,0.8243470559729966,3815,0.010624787643497296,8538,0.023778358296246374,44662,0.12438381801674343
282,"Las Animas County, Colorado",14555,10035,0.6894537959464102,211,0.014496736516660941,116,0.007969769838543457,5632,0.386946066643765
283,"Lincoln County, Colorado",5675,4397,0.7748017621145374,275,0.048458149779735685,47,0.00828193832599119,809,0.14255506607929516
284,"Logan County, Colorado",21528,17261,0.8017930137495355,765,0.035535117056856184,128,0.005945745076179859,3511,0.16308992939427722
285,"Mesa County, Colorado",155703,127970,0.8218852559038683,1151,0.007392278889937895,1676,0.010764082901421296,23278,0.1495025786272583
286,"Mineral County, Colorado",865,789,0.9121387283236995,3,0.003468208092485549,3,0.003468208092485549,47,0.05433526011560694
287,"Moffat County, Colorado",13292,10872,0.8179356003611195,77,0.005792958170328017,54,0.004062594041528739,2124,0.15979536563346375
288,"Montezuma County, Colorado",25849,18958,0.7334132848466092,80,0.0030948972880962514,143,0.005532128902472049,3109,0.12027544585864057
289,"Montrose County, Colorado",42679,33395,0.7824691300171044,181,0.004240961597038356,338,0.007919585744745659,9027,0.2115091731296422
290,"Morgan County, Colorado",29111,19184,0.6589948816598536,975,0.03349249424616124,157,0.005393150355535708,10566,0.36295558379993814
291,"Otero County, Colorado",18690,12847,0.6873729266987694,165,0.00882825040128411,101,0.005403959336543606,7702,0.4120920278223649
292,"Ouray County, Colorado",4874,4396,0.901928600738613,16,0.003282724661469019,28,0.005744768157570784,292,0.059909725071809604
293,"Park County, Colorado",17390,15318,0.8808510638297873,94,0.005405405405405406,104,0.005980448533640023,1235,0.07101782633697527
294,"Phillips County, Colorado",4530,3500,0.7726269315673289,19,0.0041942604856512146,22,0.004856512141280353,1155,0.25496688741721857
295,"Pitkin County, Colorado",17358,14797,0.8524599608249799,106,0.006106694319622076,290,0.01670699389330568,1892,0.10899873257287707
296,"Prowers County, Colorado",11999,8131,0.6776398033169431,109,0.009084090340861738,31,0.002583548629052421,4680,0.39003250270855905
297,"Pueblo County, Colorado",168162,108805,0.6470248926630273,3642,0.021657687230170905,1730,0.010287698766665477,69921,0.4157954829271774
298,"Rio Blanco County, Colorado",6529,5699,0.8728748659825395,34,0.005207535610353806,22,0.003369581865523051,622,0.0952672691070608
299,"Rio Grande County, Colorado",11539,8093,0.701360603171852,61,0.005286419967068204,42,0.0036398301412600745,4609,0.3994280266920877
300,"Routt County, Colorado",24829,21726,0.8750251721776955,156,0.006282975552781022,176,0.0070884852390349995,2200,0.0886060654879375
301,"Saguache County, Colorado",6368,4209,0.6609610552763819,20,0.00314070351758794,63,0.00989321608040201,2394,0.37594221105527637
302,"San Juan County, Colorado",705,606,0.8595744680851064,3,0.00425531914893617,2,0.0028368794326241137,90,0.1276595744680851
303,"San Miguel County, Colorado",8072,6922,0.8575322101090188,21,0.002601585728444004,55,0.006813676907829534,882,0.10926660059464817
304,"Sedgwick County, Colorado",2404,2062,0.8577371048252912,5,0.0020798668885191347,12,0.004991680532445923,363,0.1509983361064892
305,"Summit County, Colorado",31055,24751,0.7970053131540815,247,0.007953630655289003,418,0.013459990339719851,5335,0.17179198196747705
306,"Teller County, Colorado",24710,21566,0.8727640631323351,135,0.0054633751517604206,212,0.008579522460542291,1716,0.06944556859571024
307,"Washington County, Colorado",4817,4230,0.8781399211127258,32,0.006643138883122276,19,0.003944363711853851,516,0.10712061449034668
308,"Weld County, Colorado",328981,231892,0.7048796131083558,4539,0.013797149379447446,5857,0.017803459774272678,98462,0.299293880193689
309,"Yuma County, Colorado",9988,7437,0.7445935122146576,22,0.0022026431718061676,34,0.003404084901882259,2771,0.2774329195034041
310,"Fairfield County, Connecticut",957419,584184,0.6101654552500002,106756,0.11150394968138297,51341,0.05362437971253965,205351,0.21448394067801035
311,"Hartford County, Connecticut",899498,554184,0.6161036489241777,127194,0.14140553953427357,53844,0.05986005527527576,166275,0.1848531069552128
312,"Litchfield County, Connecticut",185186,158774,0.8573758275463588,3348,0.01807912045187001,3486,0.018824317173004437,14580,0.07873165358072425
313,"Middlesex County, Connecticut",164245,134715,0.8202076166702182,8565,0.05214770617065968,4987,0.030363176961246918,11928,0.07262321531857895
314,"New Haven County, Connecticut",864835,543831,0.628826307908445,118933,0.13752103002306798,37520,0.04338399810368452,170081,0.19666294726739783
315,"New London County, Connecticut",268555,201548,0.7504905885200425,16026,0.0596749269237214,10814,0.04026735677980302,30920,0.11513470238870994
316,"Tolland County, Connecticut",149788,122869,0.8202860042192966,5450,0.03638475712340107,8465,0.05651320533020002,9699,0.06475151547520495
317,"Windham County, Connecticut",116418,95023,0.8162225772646842,2403,0.02064113796835541,1998,0.0171622944905427,14459,0.12419900702640485
318,"Kent County, Delaware",181851,107685,0.5921606150089909,46998,0.2584423511556164,4429,0.024355103903745373,13981,0.0768816228670725
319,"New Castle County, Delaware",570719,314231,0.5505879425776958,146544,0.2567708451970234,35200,0.06167658690178529,63516,0.11129119584243735
320,"Sussex County, Delaware",237378,175847,0.7407889526409356,25357,0.10682118814717455,3070,0.012932959246433957,26793,0.11287061142987134
321,"District of Columbia, District of Columbia",689545,273194,0.39619459208608576,285810,0.41449071489170397,33545,0.04864802152143805,77652,0.11261338998905075
322,"Alachua County, Florida",278468,170245,0.6113628855021044,52156,0.18729620638637115,18076,0.06491230590229398,33614,0.12071045865234066
323,"Baker County, Florida",28259,22565,0.7985066704412753,3847,0.13613362114724512,157,0.005555752149757599,973,0.034431508545949965
324,"Bay County, Florida",175216,131304,0.7493836179344352,17856,0.10190850150671171,4138,0.023616564697287918,13846,0.07902246370194503
325,"Bradford County, Florida",28303,20929,0.7394622478182524,5478,0.1935483870967742,142,0.005017135992650956,1350,0.047698123873794296
326,"Brevard County, Florida",606612,448180,0.7388248171813284,58692,0.09675377341694526,15913,0.026232583595444864,67907,0.11194470270947492
327,"Broward County, Florida",1944375,776174,0.39918945676631307,531910,0.2735634844101575,75922,0.039046994535519124,608703,0.31305843780135006
